,content_id,content_title,content_type,duration,avg_rating,cast/producer_for_anime,director/studio_for_anime,content_genres,content_description,release_year
66,777,Hellsing Ultimate,OVA,50 min. per ep.,8.53,"Geneon Universal Entertainment, StudioRF Inc., Shounen Gahousha","Madhouse, Satelight, Graphinica","Action, Military, Horror, Supernatural, Vampire, Seinen","R - 17+ (violence & profanity)
Hellsing Ultimate is a OVA. Genre: Action, Military, Horror, Supernatural, Vampire, Seinen. Produced by Geneon Universal Entertainment, StudioRF Inc., Shounen Gahousha, Studio: Madhouse, Satelight, Graphinica.",2006
67,22535,Kiseijuu: Sei no Kakuritsu,TV,23 min. per ep.,8.52,"VAP, Kodansha, Nippon Television Network, Forecast Communications",Madhouse,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen","R - 17+ (violence & profanity)
Kiseijuu: Sei no Kakuritsu is a TV. Genre: Action, Sci-Fi, Horror, Psychological, Drama, Seinen. Produced by VAP, Kodansha, Nippon Television Network, Forecast Communications, Studio: Madhouse.",2014
68,28735,Shouwa Genroku Rakugo Shinjuu,TV,26 min. per ep.,8.63,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",Studio Deen,"Drama, Historical, Josei","PG-13 - Teens 13 or older
Shouwa Genroku Rakugo Shinjuu is a TV. Genre: Drama, Historical, Josei. Produced by Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production, Studio: Studio Deen.",2016
69,12431,Uchuu Kyoudai,TV,24 min. per ep.,8.56,"Aniplex, Dentsu, YTV, Trinity Sound",A-1 Pictures,"Comedy, Sci-Fi, Seinen, Slice of Life, Space","PG-13 - Teens 13 or older
Uchuu Kyoudai is a TV. Genre: Comedy, Sci-Fi, Seinen, Slice of Life, Space. Produced by Aniplex, Dentsu, YTV, Trinity Sound, Studio: A-1 Pictures.",2012
70,28805,Bakemono no Ko,Movie,1 hr. 58 min.,8.5,"Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Nippon Television Network",Studio Chizu,"Adventure, Supernatural","PG-13 - Teens 13 or older
Bakemono no Ko is a Movie. Genre: Adventure, Supernatural. Produced by Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Nippon Television Network, Studio: Studio Chizu.",2015
71,578,Hotaru no Haka,Movie,1 hr. 28 min.,8.55,Unknown,Studio Ghibli,"Drama, Historical","PG-13 - Teens 13 or older
Hotaru no Haka is a Movie. Genre: Drama, Historical. Produced by Unknown, Studio: Studio Ghibli.",1988
72,16894,Kuroko no Basket 2nd Season,TV,24 min. per ep.,8.49,"Bandai Visual, Lantis, Nihon Ad Systems, Banpresto, Shueisha, BS11",Production I.G,"Comedy, Sports, School, Shounen","PG-13 - Teens 13 or older
Kuroko no Basket 2nd Season is a TV. Genre: Comedy, Sports, School, Shounen. Produced by Bandai Visual, Lantis, Nihon Ad Systems, Banpresto, Shueisha, BS11, Studio: Production I.G.",2013
73,5028,Major S5,TV,24 min. per ep.,8.54,NHK,SynergySP,"Comedy, Drama, Romance, Sports","PG-13 - Teens 13 or older
Major S5 is a TV. Genre: Comedy, Drama, Romance, Sports. Produced by NHK, Studio: SynergySP.",2009
74,21,One Piece,TV,24 min.,8.54,"Fuji TV, TAP, Shueisha",Toei Animation,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen","PG-13 - Teens 13 or older
One Piece is a TV. Genre: Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen. Produced by Fuji TV, TAP, Shueisha, Studio: Toei Animation.",1999
75,801,Ghost in the Shell: Stand Alone Complex 2nd GIG,TV,25 min. per ep.,8.55,"Bandai Visual, Dentsu, Victor Entertainment, Tokuma Shoten",Production I.G,"Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen","R - 17+ (violence & profanity)
Ghost in the Shell: Stand Alone Complex 2nd GIG is a TV. Genre: Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen. Produced by Bandai Visual, Dentsu, Victor Entertainment, Tokuma Shoten, Studio: Production I.G.",2004
76,31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,TV,23 min. per ep.,8.63,"Warner Bros., KlockWorx, Medicos Entertainment, Shueisha",David Production,"Action, Adventure, Comedy, Supernatural, Drama, Shounen","R - 17+ (violence & profanity)
JoJo no Kimyou na Bouken: Diamond wa Kudakenai is a TV. Genre: Action, Adventure, Comedy, Supernatural, Drama, Shounen. Produced by Warner Bros., KlockWorx, Medicos Entertainment, Shueisha, Studio: David Production.",2016
77,5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),Movie,2 hr. 1 min.,8.52,Notes,ufotable,"Action, Mystery, Supernatural, Romance, Thriller","R - 17+ (violence & profanity)
Kara no Kyoukai 7: Satsujin Kousatsu (Kou) is a Movie. Genre: Action, Mystery, Supernatural, Romance, Thriller. Produced by Notes, Studio: ufotable.",2009
78,17389,Kingdom 2nd Season,TV,25 min. per ep.,8.51,NHK,Studio Pierrot,"Action, Military, Historical, Seinen","R - 17+ (violence & profanity)
Kingdom 2nd Season is a TV. Genre: Action, Military, Historical, Seinen. Produced by NHK, Studio: Studio Pierrot.",2013
79,170,Slam Dunk,TV,23 min. per ep.,8.55,"TV Asahi, Animax",Toei Animation,"Comedy, Sports, Drama, School, Shounen","PG-13 - Teens 13 or older
Slam Dunk is a TV. Genre: Comedy, Sports, Drama, School, Shounen. Produced by TV Asahi, Animax, Studio: Toei Animation.",1993
80,10162,Usagi Drop,TV,22 min. per ep.,8.52,"Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fuji Pacific Music Publishing",Production I.G,"Josei, Slice of Life","PG-13 - Teens 13 or older
Usagi Drop is a TV. Genre: Josei, Slice of Life. Produced by Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fuji Pacific Music Publishing, Studio: Production I.G.",2011
81,18617,Girls und Panzer der Film,Movie,2 hr.,8.42,"Bandai Visual, Lantis, Movic, Showgate, Graphinica, Q-Tec, Hakuhodo DY Music &amp; Pictures, Hakuhodo DY Media Partners",Actas,"Sports, Military, School","PG-13 - Teens 13 or older
Girls und Panzer der Film is a Movie. Genre: Sports, Military, School. Produced by Bandai Visual, Lantis, Movic, Showgate, Graphinica, Q-Tec, Hakuhodo DY Music &amp; Pictures, Hakuhodo DY Media Partners, Studio: Actas.",2015
82,32182,Mob Psycho 100,TV,24 min. per ep.,8.51,"Warner Bros., KlockWorx, BS Fuji, Hakuhodo DY Music &amp; Pictures, Shogakukan",Bones,"Action, Slice of Life, Comedy, Supernatural","PG-13 - Teens 13 or older
Mob Psycho 100 is a TV. Genre: Action, Slice of Life, Comedy, Supernatural. Produced by Warner Bros., KlockWorx, BS Fuji, Hakuhodo DY Music &amp; Pictures, Shogakukan, Studio: Bones.",2016
83,877,Nana,TV,23 min. per ep.,8.51,"VAP, Nippon Television Network, Shueisha",Madhouse,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo","R+ - Mild Nudity
Nana is a TV. Genre: Music, Slice of Life, Comedy, Drama, Romance, Shoujo. Produced by VAP, Nippon Television Network, Shueisha, Studio: Madhouse.",2006
84,2251,Baccano!,TV,24 min. per ep.,8.49,"Aniplex, Sakura Create, Happinet Pictures",Brain&#039;s Base,"Action, Mystery, Comedy, Historical, Supernatural","R - 17+ (violence & profanity)
Baccano! is a TV. Genre: Action, Mystery, Comedy, Historical, Supernatural. Produced by Aniplex, Sakura Create, Happinet Pictures, Studio: Brain&#039;s Base.",2007
85,24687,Mushishi Zoku Shou: Odoro no Michi,Special,47 min.,8.52,"Aniplex, Kodansha, Delfi Sound",Artland,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen","PG-13 - Teens 13 or older
Mushishi Zoku Shou: Odoro no Michi is a Special. Genre: Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen. Produced by Aniplex, Kodansha, Delfi Sound, Studio: Artland.",2014
86,16498,Shingeki no Kyojin,TV,24 min. per ep.,8.49,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Mad Box, Shingeki no Kyojin Team, Pony Canyon Enterprise",Wit Studio,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen","R - 17+ (violence & profanity)
Shingeki no Kyojin is a TV. Genre: Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen. Produced by Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Mad Box, Shingeki no Kyojin Team, Pony Canyon Enterprise, Studio: Wit Studio.",2013
87,10030,Bakuman. 2nd Season,TV,24 min. per ep.,8.49,"NHK, Shueisha",J.C.Staff,"Comedy, Drama, Romance, Shounen","PG-13 - Teens 13 or older
Bakuman. 2nd Season is a TV. Genre: Comedy, Drama, Romance, Shounen. Produced by NHK, Shueisha, Studio: J.C.Staff.",2011
88,5941,Cross Game,TV,23 min. per ep.,8.5,"TV Tokyo, Shogakukan Productions",SynergySP,"Comedy, Drama, Romance, School, Sports","PG-13 - Teens 13 or older
Cross Game is a TV. Genre: Comedy, Drama, Romance, School, Sports. Produced by TV Tokyo, Shogakukan Productions, Studio: SynergySP.",2009
89,30346,Doukyuusei (Movie),Movie,1 hr.,8.43,"Aniplex, Half H.P Studio",A-1 Pictures,"Slice of Life, Romance, School, Shounen Ai","PG-13 - Teens 13 or older
Doukyuusei (Movie) is a Movie. Genre: Slice of Life, Romance, School, Shounen Ai. Produced by Aniplex, Half H.P Studio, Studio: A-1 Pictures.",2016
90,3784,Evangelion: 2.0 You Can (Not) Advance,Movie,1 hr. 52 min.,8.44,"Gainax, KlockWorx",Khara,"Action, Sci-Fi, Mecha","PG-13 - Teens 13 or older
Evangelion: 2.0 You Can (Not) Advance is a Movie. Genre: Action, Sci-Fi, Mecha. Produced by Gainax, KlockWorx, Studio: Khara.",2009
91,13125,Shinsekai yori,TV,22 min. per ep.,8.49,"Aniplex, TV Asahi, Pony Canyon",A-1 Pictures,"Sci-Fi, Mystery, Horror, Psychological, Supernatural, Drama","R - 17+ (violence & profanity)
Shinsekai yori is a TV. Genre: Sci-Fi, Mystery, Horror, Psychological, Supernatural, Drama. Produced by Aniplex, TV Asahi, Pony Canyon, Studio: A-1 Pictures.",2012
92,12029,Uchuu Senkan Yamato 2199,OVA,25 min. per ep.,8.46,"Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment","Xebec, AIC","Action, Military, Sci-Fi, Space, Drama","PG-13 - Teens 13 or older
Uchuu Senkan Yamato 2199 is a OVA. Genre: Action, Military, Sci-Fi, Space, Drama. Produced by Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment, Studio: Xebec, AIC.",2012
93,14397,Chihayafuru 2,TV,22 min. per ep.,8.47,"VAP, Nippon Television Network",Madhouse,"Drama, Game, Josei, School, Slice of Life, Sports","PG-13 - Teens 13 or older
Chihayafuru 2 is a TV. Genre: Drama, Game, Josei, School, Slice of Life, Sports. Produced by VAP, Nippon Television Network, Studio: Madhouse.",2013
94,10087,Fate/Zero,TV,28 min. per ep.,8.44,"Aniplex, Nitroplus, Seikaisha, Notes",ufotable,"Action, Supernatural, Magic, Fantasy","R - 17+ (violence & profanity)
Fate/Zero is a TV. Genre: Action, Supernatural, Magic, Fantasy. Produced by Aniplex, Nitroplus, Seikaisha, Notes, Studio: ufotable.",2011
95,14719,JoJo no Kimyou na Bouken (TV),TV,24 min. per ep.,8.41,"Yomiko Advertising, Warner Bros., KlockWorx",David Production,"Action, Adventure, Supernatural, Vampire, Shounen","R - 17+ (violence & profanity)
JoJo no Kimyou na Bouken (TV) is a TV. Genre: Action, Adventure, Supernatural, Vampire, Shounen. Produced by Yomiko Advertising, Warner Bros., KlockWorx, Studio: David Production.",2012
96,9756,Mahou Shoujo Madoka★Magica,TV,24 min. per ep.,8.46,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Shaft,"Drama, Magic, Psychological, Thriller","PG-13 - Teens 13 or older
Mahou Shoujo Madoka★Magica is a TV. Genre: Drama, Magic, Psychological, Thriller. Produced by Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha, Studio: Shaft.",2011
97,10165,Nichijou,TV,23 min. per ep.,8.52,"Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do",Kyoto Animation,"Slice of Life, Comedy, School","PG-13 - Teens 13 or older
Nichijou is a TV. Genre: Slice of Life, Comedy, School. Produced by Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do, Studio: Kyoto Animation.",2011
98,13601,Psycho-Pass,TV,23 min. per ep.,8.45,"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, Kyoraku Industrial Holdings",Production I.G,"Action, Police, Psychological, Sci-Fi","R - 17+ (violence & profanity)
Psycho-Pass is a TV. Genre: Action, Police, Psychological, Sci-Fi. Produced by Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, Kyoraku Industrial Holdings, Studio: Production I.G.",2012
99,22789,Barakamon,TV,22 min. per ep.,8.47,"VAP, Nippon Television Network",Kinema Citrus,"Comedy, Slice of Life","PG-13 - Teens 13 or older
Barakamon is a TV. Genre: Comedy, Slice of Life. Produced by VAP, Nippon Television Network, Studio: Kinema Citrus.",2014
100,30230,Diamond no Ace: Second Season,TV,24 min. per ep.,8.42,"TV Tokyo, Sotsu","Production I.G, Madhouse","Comedy, Sports, School, Shounen","PG-13 - Teens 13 or older
Diamond no Ace: Second Season is a TV. Genre: Comedy, Sports, School, Shounen. Produced by TV Tokyo, Sotsu, Studio: Production I.G, Madhouse.",2015
101,18115,Magi: The Kingdom of Magic,TV,25 min. per ep.,8.44,"Aniplex, Dentsu, Shogakukan Productions, Mainichi Broadcasting System, Movic, GYAO!",A-1 Pictures,"Action, Adventure, Magic, Fantasy, Shounen","PG-13 - Teens 13 or older
Magi: The Kingdom of Magic is a TV. Genre: Action, Adventure, Magic, Fantasy, Shounen. Produced by Aniplex, Dentsu, Shogakukan Productions, Mainichi Broadcasting System, Movic, GYAO!, Studio: A-1 Pictures.",2013
102,11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Movie,1 hr. 56 min.,8.47,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Shaft,"Psychological, Drama, Magic, Thriller","PG-13 - Teens 13 or older
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari is a Movie. Genre: Psychological, Drama, Magic, Thriller. Produced by Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha, Studio: Shaft.",2013
103,11917,Major: World Series,OVA,28 min. per ep.,8.46,Unknown,SynergySP,"Comedy, Drama, Sports","PG-13 - Teens 13 or older
Major: World Series is a OVA. Genre: Comedy, Drama, Sports. Produced by Unknown, Studio: SynergySP.",2011
104,205,Samurai Champloo,TV,24 min. per ep.,8.5,"Victor Entertainment, Fuji TV, Barnum Studio, Tokuma Shoten, flying DOG",Manglobe,"Action, Adventure, Comedy, Historical, Samurai, Shounen","R - 17+ (violence & profanity)
Samurai Champloo is a TV. Genre: Action, Adventure, Comedy, Historical, Samurai, Shounen. Produced by Victor Entertainment, Fuji TV, Barnum Studio, Tokuma Shoten, flying DOG, Studio: Manglobe.",2004
105,32282,Shokugeki no Souma: Ni no Sara,TV,24 min. per ep.,8.46,"Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha",J.C.Staff,"Ecchi, School, Shounen","PG-13 - Teens 13 or older
Shokugeki no Souma: Ni no Sara is a TV. Genre: Ecchi, School, Shounen. Produced by Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha, Studio: J.C.Staff.",2016
106,6594,Katanagatari,TV,50 min. per ep.,8.44,"Aniplex, Lantis, Kodansha, Movic, Fuji TV",White Fox,"Action, Adventure, Historical, Martial Arts, Romance","R - 17+ (violence & profanity)
Katanagatari is a TV. Genre: Action, Adventure, Historical, Martial Arts, Romance. Produced by Aniplex, Lantis, Kodansha, Movic, Fuji TV, Studio: White Fox.",2010
107,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Movie,1 hr. 49 min.,8.45,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Shaft,"Drama, Magic, Psychological, Thriller","PG-13 - Teens 13 or older
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari is a Movie. Genre: Drama, Magic, Psychological, Thriller. Produced by Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha, Studio: Shaft.",2012
108,7655,Major S6,TV,24 min. per ep.,8.46,NHK,SynergySP,"Comedy, Drama, Sports","PG-13 - Teens 13 or older
Major S6 is a TV. Genre: Comedy, Drama, Sports. Produced by NHK, Studio: SynergySP.",2010
109,2246,Mononoke,TV,22 min. per ep.,8.46,Fuji TV,Toei Animation,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen","R - 17+ (violence & profanity)
Mononoke is a TV. Genre: Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen. Produced by Fuji TV, Studio: Toei Animation.",2007
110,25835,Shirobako,TV,24 min. per ep.,8.44,"Sotsu, Movic, Warner Bros., KlockWorx, Showgate, Infinite",P.A. Works,"Comedy, Drama","PG-13 - Teens 13 or older
Shirobako is a TV. Genre: Comedy, Drama. Produced by Sotsu, Movic, Warner Bros., KlockWorx, Showgate, Infinite, Studio: P.A. Works.",2014
111,2921,Ashita no Joe 2,TV,24 min. per ep.,8.6,Annapuru,Tokyo Movie Shinsha,"Action, Drama, Shounen, Slice of Life, Sports","PG-13 - Teens 13 or older
Ashita no Joe 2 is a TV. Genre: Action, Drama, Shounen, Slice of Life, Sports. Produced by Annapuru, Studio: Tokyo Movie Shinsha.",1980
112,136,Hunter x Hunter,TV,23 min. per ep.,8.47,Fuji TV,Nippon Animation,"Action, Adventure, Shounen, Super Power","PG-13 - Teens 13 or older
Hunter x Hunter is a TV. Genre: Action, Adventure, Shounen, Super Power. Produced by Fuji TV, Studio: Nippon Animation.",1999
113,30503,Noragami Aragoto,TV,24 min. per ep.,8.41,"Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Bones,"Action, Adventure, Comedy, Supernatural, Shounen","PG-13 - Teens 13 or older
Noragami Aragoto is a TV. Genre: Action, Adventure, Comedy, Supernatural, Shounen. Produced by Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch, Studio: Bones.",2015
114,12531,Sakamichi no Apollon,TV,22 min. per ep.,8.44,"Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment","Tezuka Productions, MAPPA","Drama, Josei, Music, Romance, School","PG-13 - Teens 13 or older
Sakamichi no Apollon is a TV. Genre: Drama, Josei, Music, Romance, School. Produced by Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment, Studio: Tezuka Productions, MAPPA.",2012
115,523,Tonari no Totoro,Movie,1 hr. 26 min.,8.45,Studio Fantasia,Studio Ghibli,"Adventure, Comedy, Supernatural","G - All Ages
Tonari no Totoro is a Movie. Genre: Adventure, Comedy, Supernatural. Produced by Studio Fantasia, Studio: Studio Ghibli.",1988
116,467,Ghost in the Shell: Stand Alone Complex,TV,25 min. per ep.,8.46,"Bandai Visual, Dentsu, Victor Entertainment, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network",Production I.G,"Action, Military, Sci-Fi, Police, Mecha, Seinen","R - 17+ (violence & profanity)
Ghost in the Shell: Stand Alone Complex is a TV. Genre: Action, Military, Sci-Fi, Police, Mecha, Seinen. Produced by Bandai Visual, Dentsu, Victor Entertainment, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network, Studio: Production I.G.",2002
117,572,Kaze no Tani no Nausicaä,Movie,1 hr. 57 min.,8.47,Topcraft,"Studio Ghibli, Studio Hibari","Adventure, Fantasy","PG-13 - Teens 13 or older
Kaze no Tani no Nausicaä is a Movie. Genre: Adventure, Fantasy. Produced by Topcraft, Studio: Studio Ghibli, Studio Hibari.",1984
118,19815,No Game No Life,TV,23 min. per ep.,8.41,"Frontier Works, Media Factory, Movic, AT-X",Madhouse,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy","PG-13 - Teens 13 or older
No Game No Life is a TV. Genre: Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy. Produced by Frontier Works, Media Factory, Movic, AT-X, Studio: Madhouse.",2014
119,2559,Romeo no Aoi Sora,TV,23 min. per ep.,8.45,Unknown,Nippon Animation,"Adventure, Drama, Historical, Slice of Life","PG-13 - Teens 13 or older
Romeo no Aoi Sora is a TV. Genre: Adventure, Drama, Historical, Slice of Life. Produced by Unknown, Studio: Nippon Animation.",1995
120,392,Yuu☆Yuu☆Hakusho,TV,24 min. per ep.,8.48,"Yomiko Advertising, Fuji TV",Studio Pierrot,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen","PG-13 - Teens 13 or older
Yuu☆Yuu☆Hakusho is a TV. Genre: Action, Comedy, Demons, Supernatural, Martial Arts, Shounen. Produced by Yomiko Advertising, Fuji TV, Studio: Studio Pierrot.",1992
121,486,Kino no Tabi: The Beautiful World,TV,24 min. per ep.,8.44,"WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works",A.C.G.T.,"Action, Adventure, Slice of Life, Psychological","R - 17+ (violence & profanity)
Kino no Tabi: The Beautiful World is a TV. Genre: Action, Adventure, Slice of Life, Psychological. Produced by WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works, Studio: A.C.G.T..",2003
